Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Req_Mod_Demo,Chrome 67.0.3396.99,,2018-07-11 10:08:40,2018-07-11 10:17:24,8m - 43.870s,PASSED
,,,,,,
Test Cases/Smoke Test/Common Functions,Chrome 67.0.3396.99,,2018-07-11 10:08:41,2018-07-11 10:08:45,3.973s,PASSED
Statement - digi = generateRandomInt(9999999),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.003s,PASSED
Statement - random = new java.util.Random(),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.000s,PASSED
Statement - return random.nextInt(upperRange),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.000s,PASSED
Statement - acc = generateRandomInt(999999999),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.015s,PASSED
Statement - random = new java.util.Random(),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.000s,PASSED
Statement - return random.nextInt(upperRange),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.000s,PASSED
Statement - accNo = java.lang.String.valueOf(acc),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.000s,PASSED
Statement - println(accNo),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.016s,PASSED
"Statement - form_id = ""F"" + digi",Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.000s,PASSED
Statement - println(form_id),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.000s,PASSED
"Statement - view_id = ""AV"" + digi",Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.000s,PASSED
Statement - println(view_id),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.000s,PASSED
"Statement - app_id = ""AA"" + digi",Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.000s,PASSED
Statement - println(app_id),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.015s,PASSED
"Statement - subWS_id = ""ASUB"" + digi",Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.000s,PASSED
Statement - println(subWS_id),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.000s,PASSED
"Statement - WS_id = ""AWS"" + digi",Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.000s,PASSED
Statement - println(WS_id),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.000s,PASSED
"Statement - req_id = ""AR"" + digi",Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.000s,PASSED
Statement - println(req_id),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.016s,PASSED
"Statement - filePath = ""D:\Sheepa\Katalon\Studio Smoke Test\Studio Smoke Test\Data Files\Data Input.xls""",Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.000s,PASSED
Statement - file = new java.io.File(filePath),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.015s,PASSED
Statement - fis = new java.io.FileInputStream(file),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.016s,PASSED
Statement - fileOut = new java.io.FileOutputStream(filePath),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.017s,PASSED
Statement - workbook = new org.apache.poi.hssf.usermodel.HSSFWorkbook(),Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:42,0.313s,PASSED
"Statement - st = workbook.createSheet(""POI Worksheet"")",Chrome 67.0.3396.99,,2018-07-11 10:08:42,2018-07-11 10:08:43,0.661s,PASSED
Statement - row = st.createRow(0),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.047s,PASSED
Statement - cell0 = row.createCell(0),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.015s,PASSED
"Statement - cell0.setCellValue(""FormID"")",Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.036s,PASSED
Statement - cell1 = row.createCell(1),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
"Statement - cell1.setCellValue(""ViewID"")",Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
Statement - cell2 = row.createCell(2),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
"Statement - cell2.setCellValue(""AppID"")",Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.015s,PASSED
Statement - cell3 = row.createCell(3),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
"Statement - cell3.setCellValue(""SubWSID"")",Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
Statement - cell4 = row.createCell(4),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.031s,PASSED
"Statement - cell4.setCellValue(""WSID"")",Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
Statement - cell5 = row.createCell(5),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
"Statement - cell5.setCellValue(""ReqMod_id"")",Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
Statement - cell6 = row.createCell(6),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
"Statement - cell6.setCellValue(""Acc_No"")",Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.017s,PASSED
Statement - row1 = st.createRow(1),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
Statement - cell01 = row1.createCell(0),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
Statement - cell01.setCellValue(form_id),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
Statement - cell11 = row1.createCell(1),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
Statement - cell11.setCellValue(view_id),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
Statement - cell21 = row1.createCell(2),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
Statement - cell21.setCellValue(app_id),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
Statement - cell31 = row1.createCell(3),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
Statement - cell31.setCellValue(subWS_id),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:43,0.000s,PASSED
Statement - cell41 = row1.createCell(4),Chrome 67.0.3396.99,,2018-07-11 10:08:43,2018-07-11 10:08:44,0.335s,PASSED
Statement - cell41.setCellValue(WS_id),Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.000s,PASSED
Statement - cell51 = row1.createCell(5),Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.000s,PASSED
Statement - cell51.setCellValue(req_id),Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.000s,PASSED
Statement - cell61 = row1.createCell(6),Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.000s,PASSED
Statement - cell61.setCellValue(accNo),Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.000s,PASSED
Statement - workbook.write(fileOut),Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.099s,PASSED
Statement - f_id = row1.getCell(0),Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.000s,PASSED
Statement - println(f_id),Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.000s,PASSED
Statement - Map_TC1 = [:],Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.000s,PASSED
"Statement - Map_TC1.put(""formID"", f_id)",Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.555s,PASSED
"Statement - Map_TC1.put(""viewID"", row1.getCell(1))",Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.000s,PASSED
"Statement - Map_TC1.put(""appID"", row1.getCell(2))",Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.000s,PASSED
"Statement - Map_TC1.put(""subWSID"", row1.getCell(3))",Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.015s,PASSED
"Statement - Map_TC1.put(""WSID"", row1.getCell(4))",Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.000s,PASSED
"Statement - Map_TC1.put(""REQID"", row1.getCell(5))",Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.000s,PASSED
"Statement - Map_TC1.put(""AccNo"", row1.getCell(6))",Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.000s,PASSED
Statement - fileOut.flush(),Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.000s,PASSED
Statement - fileOut.close(),Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.016s,PASSED
Statement - return Map_TC1,Chrome 67.0.3396.99,,2018-07-11 10:08:44,2018-07-11 10:08:44,0.000s,PASSED
,,,,,,
Test Cases/Smoke Test/ReadExcel,Chrome 67.0.3396.99,,2018-07-11 10:08:45,2018-07-11 10:08:46,1.144s,PASSED
"Statement - path = ""D:\Sheepa\Katalon\Studio Smoke Test\Studio Smoke Test\Data Files\Data Input.xls""",Chrome 67.0.3396.99,,2018-07-11 10:08:45,2018-07-11 10:08:45,0.015s,PASSED
Statement - fis = new java.io.FileInputStream(path),Chrome 67.0.3396.99,,2018-07-11 10:08:45,2018-07-11 10:08:45,0.000s,PASSED
Statement - hssfWorkbook = new org.apache.poi.hssf.usermodel.HSSFWorkbook(fis),Chrome 67.0.3396.99,,2018-07-11 10:08:45,2018-07-11 10:08:45,0.130s,PASSED
Statement - sc = hssfWorkbook.getNumberOfSheets(),Chrome 67.0.3396.99,,2018-07-11 10:08:45,2018-07-11 10:08:45,0.016s,PASSED
Statement - println(sc),Chrome 67.0.3396.99,,2018-07-11 10:08:45,2018-07-11 10:08:45,0.001s,PASSED
Statement - hssfSheet = hssfWorkbook.getSheetAt(0),Chrome 67.0.3396.99,,2018-07-11 10:08:45,2018-07-11 10:08:45,0.000s,PASSED
Statement - hssfRow = hssfSheet.getRow(1),Chrome 67.0.3396.99,,2018-07-11 10:08:45,2018-07-11 10:08:45,0.000s,PASSED
Statement - fid = hssfRow.getCell(0),Chrome 67.0.3396.99,,2018-07-11 10:08:45,2018-07-11 10:08:45,0.000s,PASSED
Statement - vid = hssfRow.getCell(1),Chrome 67.0.3396.99,,2018-07-11 10:08:45,2018-07-11 10:08:46,0.163s,PASSED
Statement - aid = hssfRow.getCell(2),Chrome 67.0.3396.99,,2018-07-11 10:08:46,2018-07-11 10:08:46,0.001s,PASSED
Statement - subid = hssfRow.getCell(3),Chrome 67.0.3396.99,,2018-07-11 10:08:46,2018-07-11 10:08:46,0.000s,PASSED
Statement - wsid = hssfRow.getCell(4),Chrome 67.0.3396.99,,2018-07-11 10:08:46,2018-07-11 10:08:46,0.000s,PASSED
Statement - reqid = hssfRow.getCell(5),Chrome 67.0.3396.99,,2018-07-11 10:08:46,2018-07-11 10:08:46,0.000s,PASSED
Statement - accNo = hssfRow.getCell(6),Chrome 67.0.3396.99,,2018-07-11 10:08:46,2018-07-11 10:08:46,0.000s,PASSED
Statement - println(vid),Chrome 67.0.3396.99,,2018-07-11 10:08:46,2018-07-11 10:08:46,0.000s,PASSED
Statement - map = [:],Chrome 67.0.3396.99,,2018-07-11 10:08:46,2018-07-11 10:08:46,0.000s,PASSED
"Statement - map.put(""formID"", fid)",Chrome 67.0.3396.99,,2018-07-11 10:08:46,2018-07-11 10:08:46,0.000s,PASSED
"Statement - map.put(""viewID"", vid)",Chrome 67.0.3396.99,,2018-07-11 10:08:46,2018-07-11 10:08:46,0.000s,PASSED
"Statement - map.put(""appID"", aid)",Chrome 67.0.3396.99,,2018-07-11 10:08:46,2018-07-11 10:08:46,0.517s,PASSED
"Statement - map.put(""subWSID"", subid)",Chrome 67.0.3396.99,,2018-07-11 10:08:46,2018-07-11 10:08:46,0.000s,PASSED
"Statement - map.put(""WSID"", wsid)",Chrome 67.0.3396.99,,2018-07-11 10:08:46,2018-07-11 10:08:46,0.000s,PASSED
"Statement - map.put(""REQID"", reqid)",Chrome 67.0.3396.99,,2018-07-11 10:08:46,2018-07-11 10:08:46,0.000s,PASSED
"Statement - map.put(""AccNo"", accNo)",Chrome 67.0.3396.99,,2018-07-11 10:08:46,2018-07-11 10:08:46,0.000s,PASSED
Statement - return map,Chrome 67.0.3396.99,,2018-07-11 10:08:46,2018-07-11 10:08:46,0.000s,PASSED
,,,,,,
Test Cases/Smoke Test/New Test Request Moduler DEMO,Chrome 67.0.3396.99,,2018-07-11 10:08:46,2018-07-11 10:13:22,4m - 36.183s,PASSED
"Statement - common = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.callTestCase(com.kms.katalon.core.testcase.TestCaseFactory.findTestCase(Test Cases/Studio Smoke Test Cases/ReadExcel), [:])",Chrome 67.0.3396.99,,2018-07-11 10:08:47,2018-07-11 10:08:49,1.956s,PASSED
"Statement - req_id = common[""REQID""]",Chrome 67.0.3396.99,,2018-07-11 10:08:49,2018-07-11 10:08:49,0.000s,PASSED
Statement - println(req_id),Chrome 67.0.3396.99,,2018-07-11 10:08:49,2018-07-11 10:08:49,0.000s,PASSED
"Statement - ws_id = common[""WSID""]",Chrome 67.0.3396.99,,2018-07-11 10:08:49,2018-07-11 10:08:49,0.000s,PASSED
Statement - println(ws_id),Chrome 67.0.3396.99,,2018-07-11 10:08:49,2018-07-11 10:08:49,0.015s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-11 10:08:49,2018-07-11 10:09:04,15.103s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-11 10:09:04,2018-07-11 10:09:06,1.281s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-11 10:09:06,2018-07-11 10:09:33,27.282s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 67.0.3396.99,,2018-07-11 10:09:33,2018-07-11 10:09:36,3.010s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 10:09:36,2018-07-11 10:09:37,0.810s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 10:09:37,2018-07-11 10:09:37,0.246s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 10:09:37,2018-07-11 10:09:43,5.886s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-11 10:09:43,2018-07-11 10:09:44,0.793s,PASSED
Statement - pageHeader = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(New_Test_Create_Form/Page_Canvas World/get_HomePage_Header)),Chrome 67.0.3396.99,,2018-07-11 10:09:44,2018-07-11 10:09:44,0.003s,NOT_RUN
Statement - println(pageHeader),Chrome 67.0.3396.99,,2018-07-11 10:09:44,2018-07-11 10:09:44,0.002s,NOT_RUN
"Statement - assert pageHeader == ""WORKSPACE CANVAS LIST""",Chrome 67.0.3396.99,,2018-07-11 10:09:44,2018-07-11 10:09:44,0.002s,NOT_RUN
click,Chrome 67.0.3396.99,,2018-07-11 10:09:44,2018-07-11 10:09:46,2.420s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 10:09:46,2018-07-11 10:09:47,0.776s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-07-11 10:09:47,2018-07-11 10:09:47,0.332s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 10:09:47,2018-07-11 10:09:51,3.933s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 10:09:51,2018-07-11 10:09:53,1.548s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 10:09:53,2018-07-11 10:09:53,0.210s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 10:09:53,2018-07-11 10:09:53,0.312s,PASSED
"Statement - service_type = com.kms.katalon.core.testdata.TestDataFactory.findTestData(Req_Mod_Test Data).getValue(""Service_Type"", 1)",Chrome 67.0.3396.99,,2018-07-11 10:09:53,2018-07-11 10:09:53,0.020s,PASSED
"Statement - If (service_type == ""HAL"")",Chrome 67.0.3396.99,,2018-07-11 10:09:53,2018-07-11 10:09:53,0.003s,PASSED
"Statement - Else If (service_type == ""Web Service"")",Chrome 67.0.3396.99,,2018-07-11 10:09:53,2018-07-11 10:09:53,0.000s,PASSED
Statement - Else,Chrome 67.0.3396.99,,2018-07-11 10:09:53,2018-07-11 10:09:53,0.002s,PASSED
"Statement - request_type = com.kms.katalon.core.testdata.TestDataFactory.findTestData(Req_Mod_Test Data).getValue(""Req_type"", 1)",Chrome 67.0.3396.99,,2018-07-11 10:09:53,2018-07-11 10:09:53,0.031s,PASSED
"Statement - If (request_type == ""Admin"")",Chrome 67.0.3396.99,,2018-07-11 10:09:53,2018-07-11 10:09:54,0.385s,PASSED
"Statement - request_mode = com.kms.katalon.core.testdata.TestDataFactory.findTestData(Req_Mod_Test Data).getValue(""Req_mode"", 1)",Chrome 67.0.3396.99,,2018-07-11 10:09:54,2018-07-11 10:09:54,0.018s,PASSED
"Statement - If (request_mode == ""Private"")",Chrome 67.0.3396.99,,2018-07-11 10:09:54,2018-07-11 10:09:54,0.000s,PASSED
"Statement - Else If (request_mode == ""Public"")",Chrome 67.0.3396.99,,2018-07-11 10:09:54,2018-07-11 10:09:54,0.254s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 10:09:54,2018-07-11 10:09:54,0.153s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 10:09:54,2018-07-11 10:09:55,0.378s,PASSED
"Statement - req_category = com.kms.katalon.core.testdata.TestDataFactory.findTestData(Req_Mod_Test Data).getValue(""Req_category"", 1)",Chrome 67.0.3396.99,,2018-07-11 10:09:55,2018-07-11 10:09:55,0.011s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-11 10:09:55,2018-07-11 10:09:55,0.357s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 10:09:55,2018-07-11 10:09:55,0.183s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-11 10:09:55,2018-07-11 10:09:55,0.312s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 10:09:55,2018-07-11 10:09:56,0.266s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-11 10:09:56,2018-07-11 10:10:00,4.013s,PASSED
"Statement - selectDB = ""(//td[@data-item-id='CONNECTION_NAME']/span[contains(text(),'"" + com.kms.katalon.core.testdata.TestDataFactory.findTestData(Req_Mod_Test Data).getValue(""DB_Name"", 3) + ""')])[2]""",Chrome 67.0.3396.99,,2018-07-11 10:10:00,2018-07-11 10:10:00,0.036s,PASSED
Statement - println(selectDB),Chrome 67.0.3396.99,,2018-07-11 10:10:00,2018-07-11 10:10:00,0.000s,PASSED
"Statement - dynamicObject = new com.kms.katalon.core.testobject.TestObject(selectDB).addProperty(""xpath"", EQUALS, selectDB, true)",Chrome 67.0.3396.99,,2018-07-11 10:10:00,2018-07-11 10:10:00,0.034s,PASSED
waitForElementVisible,Chrome 67.0.3396.99,,2018-07-11 10:10:00,2018-07-11 10:10:00,0.129s,PASSED
doubleClick,Chrome 67.0.3396.99,,2018-07-11 10:10:00,2018-07-11 10:10:00,0.243s,PASSED
doubleClick,Chrome 67.0.3396.99,,2018-07-11 10:10:00,2018-07-11 10:10:00,0.196s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-11 10:10:00,2018-07-11 10:10:06,6.004s,PASSED
"Statement - For ([i = 1, i <= 3, (i++)])",Chrome 67.0.3396.99,,2018-07-11 10:10:06,2018-07-11 10:10:08,1.340s,PASSED
"Statement - For ([j = 1, j <= 3, (j++)])",Chrome 67.0.3396.99,,2018-07-11 10:10:08,2018-07-11 10:10:10,2.140s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-11 10:10:10,2018-07-11 10:10:10,0.330s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-11 10:10:10,2018-07-11 10:10:11,0.465s,PASSED
selectOptionByValue,Chrome 67.0.3396.99,,2018-07-11 10:10:11,2018-07-11 10:10:11,0.406s,PASSED
click,Chrome 67.0.3396.99,,2018-07-11 10:10:11,2018-07-11 10:10:12,0.746s,PASSED
