Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WebService_Suite,Chrome 67.0.3396.99,,2018-07-27 08:58:08,2018-07-27 09:04:57,6m - 49.024s,FAILED
,,,,,,
Test Cases/Smoke Test/New WebService Connection,Chrome 67.0.3396.99,New_Create New Connection,2018-07-27 08:58:08,2018-07-27 08:59:53,1m - 44.435s,PASSED
openBrowser,Chrome 67.0.3396.99,,2018-07-27 08:58:09,2018-07-27 08:58:17,8.124s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-27 08:58:17,2018-07-27 08:58:19,1.218s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-27 08:58:19,2018-07-27 08:58:40,21.739s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 67.0.3396.99,,2018-07-27 08:58:40,2018-07-27 08:58:43,3.028s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-27 08:58:43,2018-07-27 08:58:44,0.527s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-27 08:58:44,2018-07-27 08:58:44,0.266s,PASSED
click,Chrome 67.0.3396.99,,2018-07-27 08:58:44,2018-07-27 08:58:46,2.071s,PASSED
Statement - returnVal_View = delete(),Chrome 67.0.3396.99,,2018-07-27 08:58:46,2018-07-27 08:58:46,0.005s,PASSED
"Statement - selectconn = ""(//span[contains(text(),'"" + com.kms.katalon.core.testdata.TestDataFactory.findTestData(Database).getValue(""Connection_Name"", 3) + ""')])[1]""",Chrome 67.0.3396.99,,2018-07-27 08:58:46,2018-07-27 08:58:47,0.647s,PASSED
Statement - println(selectconn),Chrome 67.0.3396.99,,2018-07-27 08:58:47,2018-07-27 08:58:47,0.009s,PASSED
"Statement - dynamicObject = new com.kms.katalon.core.testobject.TestObject(selectconn).addProperty(""xpath"", EQUALS, selectconn, true)",Chrome 67.0.3396.99,,2018-07-27 08:58:47,2018-07-27 08:58:47,0.059s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-27 08:58:47,2018-07-27 08:58:55,8.177s,PASSED
"Statement - present = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementNotPresent(dynamicObject, 4, CONTINUE_ON_FAILURE)",Chrome 67.0.3396.99,,2018-07-27 08:58:55,2018-07-27 08:58:55,0.119s,PASSED
"Statement - If (java.lang.String.valueOf(present) == ""false"")",Chrome 67.0.3396.99,,2018-07-27 08:58:55,2018-07-27 08:58:55,0.019s,PASSED
Statement - Else,Chrome 67.0.3396.99,,2018-07-27 08:58:55,2018-07-27 08:58:55,0.000s,PASSED
Statement - return done,Chrome 67.0.3396.99,,2018-07-27 08:58:55,2018-07-27 08:58:55,0.000s,PASSED
"Statement - println(""View "" + returnVal_View)",Chrome 67.0.3396.99,,2018-07-27 08:58:55,2018-07-27 08:58:55,0.000s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-27 08:58:55,2018-07-27 08:59:00,5.017s,PASSED
click,Chrome 67.0.3396.99,,2018-07-27 08:59:00,2018-07-27 08:59:01,0.300s,PASSED
click,Chrome 67.0.3396.99,,2018-07-27 08:59:01,2018-07-27 08:59:01,0.323s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-27 08:59:01,2018-07-27 08:59:06,5.006s,PASSED
