Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Form_Suite,Chrome 67.0.3396.99,,2018-07-06 10:31:47,2018-07-06 10:35:30,3m - 42.960s,FAILED
,,,,,,
Test Cases/Studio Smoke Test Cases/Common Functions,Chrome 67.0.3396.99,,2018-07-06 10:31:47,2018-07-06 10:31:50,2.404s,PASSED
Statement - digi = generateRandomInt(9999999),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.002s,PASSED
Statement - random = new java.util.Random(),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.006s,PASSED
Statement - return random.nextInt(upperRange),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.005s,PASSED
Statement - acc = generateRandomInt(999999999),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.003s,PASSED
Statement - random = new java.util.Random(),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.001s,PASSED
Statement - return random.nextInt(upperRange),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.003s,PASSED
Statement - accNo = java.lang.String.valueOf(acc),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.003s,PASSED
Statement - println(accNo),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.010s,PASSED
"Statement - form_id = ""F"" + digi",Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.002s,PASSED
Statement - println(form_id),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.005s,PASSED
"Statement - view_id = ""AV"" + digi",Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.003s,PASSED
Statement - println(view_id),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.002s,PASSED
"Statement - app_id = ""AA"" + digi",Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.001s,PASSED
Statement - println(app_id),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.002s,PASSED
"Statement - subWS_id = ""ASUB"" + digi",Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.002s,PASSED
Statement - println(subWS_id),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.001s,PASSED
"Statement - WS_id = ""AWS"" + digi",Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.000s,PASSED
Statement - println(WS_id),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.000s,PASSED
"Statement - req_id = ""AR"" + digi",Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.015s,PASSED
Statement - println(req_id),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.000s,PASSED
"Statement - filePath = ""D:\Sheepa\Katalon\Studio Smoke Test\Studio Smoke Test\Data Files\Data Input.xls""",Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.000s,PASSED
Statement - file = new java.io.File(filePath),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.000s,PASSED
Statement - fis = new java.io.FileInputStream(file),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.017s,PASSED
Statement - fileOut = new java.io.FileOutputStream(filePath),Chrome 67.0.3396.99,,2018-07-06 10:31:48,2018-07-06 10:31:48,0.000s,PASSED
