Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Req_Mod_Demo,Chrome 67.0.3396.99,,2018-07-11 11:57:00,2018-07-11 12:05:18,8m - 17.950s,PASSED
,,,,,,
Test Cases/Smoke Test/Common Functions,Chrome 67.0.3396.99,,2018-07-11 11:57:00,2018-07-11 11:57:04,3.281s,PASSED
Statement - digi = generateRandomInt(9999999),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.004s,PASSED
Statement - random = new java.util.Random(),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
Statement - return random.nextInt(upperRange),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
Statement - acc = generateRandomInt(999999999),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
Statement - random = new java.util.Random(),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
Statement - return random.nextInt(upperRange),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.017s,PASSED
Statement - accNo = java.lang.String.valueOf(acc),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
Statement - println(accNo),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.016s,PASSED
"Statement - form_id = ""F"" + digi",Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
Statement - println(form_id),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
"Statement - view_id = ""AV"" + digi",Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.015s,PASSED
Statement - println(view_id),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
"Statement - app_id = ""AA"" + digi",Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
Statement - println(app_id),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
"Statement - subWS_id = ""ASUB"" + digi",Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
Statement - println(subWS_id),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
"Statement - WS_id = ""AWS"" + digi",Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
Statement - println(WS_id),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
"Statement - req_id = ""AR"" + digi",Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.016s,PASSED
Statement - println(req_id),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
"Statement - filePath = ""D:\Sheepa\Katalon\Studio Smoke Test\Studio Smoke Test\Data Files\Data Input.xls""",Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
Statement - file = new java.io.File(filePath),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.015s,PASSED
Statement - fis = new java.io.FileInputStream(file),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.016s,PASSED
Statement - fileOut = new java.io.FileOutputStream(filePath),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:02,0.000s,PASSED
Statement - workbook = new org.apache.poi.hssf.usermodel.HSSFWorkbook(),Chrome 67.0.3396.99,,2018-07-11 11:57:02,2018-07-11 11:57:03,0.505s,PASSED
"Statement - st = workbook.createSheet(""POI Worksheet"")",Chrome 67.0.3396.99,,2018-07-11 11:57:03,2018-07-11 11:57:03,0.080s,PASSED
Statement - row = st.createRow(0),Chrome 67.0.3396.99,,2018-07-11 11:57:03,2018-07-11 11:57:03,0.050s,PASSED
Statement - cell0 = row.createCell(0),Chrome 67.0.3396.99,,2018-07-11 11:57:03,2018-07-11 11:57:03,0.015s,PASSED
"Statement - cell0.setCellValue(""FormID"")",Chrome 67.0.3396.99,,2018-07-11 11:57:03,2018-07-11 11:57:03,0.015s,PASSED
Statement - cell1 = row.createCell(1),Chrome 67.0.3396.99,,2018-07-11 11:57:03,2018-07-11 11:57:03,0.000s,PASSED
"Statement - cell1.setCellValue(""ViewID"")",Chrome 67.0.3396.99,,2018-07-11 11:57:03,2018-07-11 11:57:03,0.000s,PASSED
