Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Req_Mod_Demo,Chrome 67.0.3396.99,,2018-07-10 11:05:46,2018-07-10 11:18:15,12m - 29.664s,FAILED
,,,,,,
Test Cases/Smoke Test/Common Functions,Chrome 67.0.3396.99,,2018-07-10 11:05:46,2018-07-10 11:05:48,2.322s,PASSED
Statement - digi = generateRandomInt(9999999),Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.001s,PASSED
Statement - random = new java.util.Random(),Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.002s,PASSED
Statement - return random.nextInt(upperRange),Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.000s,PASSED
Statement - acc = generateRandomInt(999999999),Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.000s,PASSED
Statement - random = new java.util.Random(),Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.000s,PASSED
Statement - return random.nextInt(upperRange),Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.000s,PASSED
Statement - accNo = java.lang.String.valueOf(acc),Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.000s,PASSED
Statement - println(accNo),Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.016s,PASSED
"Statement - form_id = ""F"" + digi",Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.001s,PASSED
Statement - println(form_id),Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.004s,PASSED
"Statement - view_id = ""AV"" + digi",Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.000s,PASSED
Statement - println(view_id),Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.000s,PASSED
"Statement - app_id = ""AA"" + digi",Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.000s,PASSED
Statement - println(app_id),Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.000s,PASSED
"Statement - subWS_id = ""ASUB"" + digi",Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.000s,PASSED
Statement - println(subWS_id),Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.000s,PASSED
"Statement - WS_id = ""AWS"" + digi",Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.000s,PASSED
Statement - println(WS_id),Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.015s,PASSED
"Statement - req_id = ""AR"" + digi",Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.000s,PASSED
Statement - println(req_id),Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.000s,PASSED
"Statement - filePath = ""D:\Sheepa\Katalon\Studio Smoke Test\Studio Smoke Test\Data Files\Data Input.xls""",Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.000s,PASSED
Statement - file = new java.io.File(filePath),Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.016s,PASSED
Statement - fis = new java.io.FileInputStream(file),Chrome 67.0.3396.99,,2018-07-10 11:05:47,2018-07-10 11:05:47,0.000s,PASSED
