Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WebService_Suite,Chrome 67.0.3396.99,,2018-07-27 13:04:47,2018-07-27 13:11:24,6m - 36.508s,FAILED
,,,,,,
Test Cases/Smoke Test/New WebService Connection,Chrome 67.0.3396.99,New_Create New Connection,2018-07-27 13:04:48,2018-07-27 13:06:45,1m - 56.992s,FAILED
openBrowser,Chrome 67.0.3396.99,,2018-07-27 13:04:48,2018-07-27 13:04:54,5.480s,PASSED
maximizeWindow,Chrome 67.0.3396.99,,2018-07-27 13:04:54,2018-07-27 13:04:55,1.222s,PASSED
navigateToUrl,Chrome 67.0.3396.99,,2018-07-27 13:04:55,2018-07-27 13:05:17,21.806s,PASSED
Statement - java.lang.Thread.sleep(3000),Chrome 67.0.3396.99,,2018-07-27 13:05:17,2018-07-27 13:05:20,3.010s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-27 13:05:20,2018-07-27 13:05:20,0.338s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-27 13:05:20,2018-07-27 13:05:20,0.219s,PASSED
click,Chrome 67.0.3396.99,,2018-07-27 13:05:20,2018-07-27 13:05:22,1.880s,PASSED
Statement - returnVal_View = delete(),Chrome 67.0.3396.99,,2018-07-27 13:05:22,2018-07-27 13:05:22,0.004s,PASSED
"Statement - selectconn = ""(//span[contains(text(),'"" + com.kms.katalon.core.testdata.TestDataFactory.findTestData(Database).getValue(""Connection_Name"", 3) + ""')])[1]""",Chrome 67.0.3396.99,,2018-07-27 13:05:22,2018-07-27 13:05:23,0.905s,PASSED
Statement - println(selectconn),Chrome 67.0.3396.99,,2018-07-27 13:05:23,2018-07-27 13:05:23,0.007s,PASSED
"Statement - dynamicObject = new com.kms.katalon.core.testobject.TestObject(selectconn).addProperty(""xpath"", EQUALS, selectconn, true)",Chrome 67.0.3396.99,,2018-07-27 13:05:23,2018-07-27 13:05:23,0.028s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-27 13:05:23,2018-07-27 13:05:31,8.036s,PASSED
"Statement - present = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementNotPresent(dynamicObject, 4, CONTINUE_ON_FAILURE)",Chrome 67.0.3396.99,,2018-07-27 13:05:31,2018-07-27 13:05:36,4.787s,FAILED
"Statement - If (java.lang.String.valueOf(present) == ""false"")",Chrome 67.0.3396.99,,2018-07-27 13:05:36,2018-07-27 13:05:47,10.799s,PASSED
Statement - return done,Chrome 67.0.3396.99,,2018-07-27 13:05:47,2018-07-27 13:05:47,0.001s,PASSED
"Statement - println(""View "" + returnVal_View)",Chrome 67.0.3396.99,,2018-07-27 13:05:47,2018-07-27 13:05:47,0.002s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-27 13:05:47,2018-07-27 13:05:52,5.005s,PASSED
click,Chrome 67.0.3396.99,,2018-07-27 13:05:52,2018-07-27 13:05:52,0.116s,PASSED
click,Chrome 67.0.3396.99,,2018-07-27 13:05:52,2018-07-27 13:05:52,0.289s,PASSED
delay,Chrome 67.0.3396.99,,2018-07-27 13:05:52,2018-07-27 13:05:57,5.010s,PASSED
setText,Chrome 67.0.3396.99,,2018-07-27 13:05:57,2018-07-27 13:05:58,0.685s,PASSED
click,Chrome 67.0.3396.99,,2018-07-27 13:05:58,2018-07-27 13:05:58,0.344s,PASSED
